name,rubro,email,phone,whatsapp,best_outreach_number,address,city,province,website,instagram,facebook,linkedin,source,lead_score,lead_tier,contact_channel
Colegio San Jose Hermanos Maristas,Colegios,administracion@maristas-mendoza.com.ar,+542614444969,,+542614444969,Av Champagnat 2980,Mendoza - Mendoza,,http://www.cmsjm.org.ar,,https://www.facebook.com/maristasmza,,Paginas Amarillas,60,B,phone
Colegio San Miguel,Colegios,info@colegiosanmiguel.com,+541142945286,,+541142945286,Uriburu 362,Adrogué - Buenos Aires,,http://www.colegiosanmiguel.com,,https://www.facebook.com/StMichaelsCollegeAdrogue,,Paginas Amarillas,60,B,phone
Fondo Vitivinicola - Mendoza,Colegios,comunicacion@fondovitivinicola.com.ar,+542614204227,,+542614204227,Sarmiento 165 4 444,Mendoza - Mendoza,,http://www.fondovitivinicola.com.ar,,https://www.facebook.com/elvinonosune,,Paginas Amarillas,60,B,phone
Instituto Cte. Luis Piedrabuena,Colegios,instpiedrabuena@hotmail.com,+542204852500,,+542204852500,Pueyrredón 546,San Antonio de Padua - Buenos Aires,,http://www.institutopiedrabuena.com,,https://www.facebook.com/pages/instituto-cte-luis-piedrabuena/113460622068322,,Paginas Amarillas,60,B,phone
1000 Rosa Negra,Comidas Rapidas,info@1000rosanegra.com.ar,+541147172085,,+541147172085,Av Unidad Nac S/N Hipódromo de San Isidro,San Isidro - Buenos Aires,,http://www.1000rosanegra.com.ar,,https://www.facebook.com/1000RosaNegra/,,Paginas Amarillas,60,B,phone
5 Estrellas - Fabrica de Pastas,Comidas Rapidas,cincoestrellas@hotmail.com,+541149262223,,+541149262223,Av Asamblea 884,Parque Chacabuco - Ciudad de Buenos Aires,,http://www.5estrellassrl.com,,https://www.facebook.com/pastascincoestrellas,,Paginas Amarillas,60,B,phone
Beto Lomos,Comidas Rapidas,nuevobetosdeliveryy@hotmail.com,+542994437415,,+542994437415,Fotheringham 178,Neuquén - Neuquen,,http://www.betos.com.ar,,https://www.facebook.com/LOMOSBETOS/,,Paginas Amarillas,60,B,phone
Betos Lomitos San Francisco,Comidas Rapidas,guillecolombero@hotmail.com,+543564430202,,+543564430202,Bv 9 De Julio 2302,San Francisco - Cordoba,,http://www.betos.com.ar,,https://www.facebook.com/lomosbetos,,Paginas Amarillas,60,B,phone
Brioche Doree,Comidas Rapidas,info@le-duff.com.ar,+541143267536,,+541143267536,FLORIDA 340 Piso 1,Centro (San Nicolás) - Ciudad de Buenos Aires,,www.clubbriochedoree.com,,www.facebook.com/briochedoreeargentina,,Paginas Amarillas,60,B,phone
Burger King,Comidas Rapidas,socialmedia@burgerking.com.ar,+541148638505,,+541148638505,Av Pueyrredón 320 Piso PB,Once (Balvanera) - Ciudad de Buenos Aires,,www.burgerking.com.ar,,https://www.facebook.com/BurgerKingArgentina/,,Paginas Amarillas,60,B,phone
Crip Hamburgues,Comidas Rapidas,criphamburgues@yahoo.com.ar,+542234936856,,+542234936856,Diagonal Pueyrredón 3224,Mar del Plata - Buenos Aires,,www.criphamburgues.com,,https://www.facebook.com/criphamburgues,,Paginas Amarillas,60,B,phone
Il Panino,Comidas Rapidas,ilpanino@ilpanino.com.ar,+542614444425,,+542614444425,B Sur Mer,Las Heras - Mendoza,,www.ilpanino.com.ar,,www.facebook.com/pages/Il-Panino/149925711696147,,Paginas Amarillas,60,B,phone
Lo de Carlitos el Sabor Original,Comidas Rapidas,mdqguemes@lodecarlitos.com,+542234519879,,+542234519879,Alberti 1409,Mar del Plata - Buenos Aires,,www.lodecarlitos.com,,www.facebook.com/lodecarlitos-sabororiginal,,Paginas Amarillas,60,B,phone
Parrilla el Estribo,Comidas Rapidas,laurarosset_2007@hotmail.com,+542364446888,,+542364446888,Chile 102,Junín - Buenos Aires,,http://www.parrillaelestribojunin.com,,https://www.facebook.com/elestribojunin,,Paginas Amarillas,60,B,phone
Subway,Comidas Rapidas,info@subwayargentina.com,+541142443838,,+541142443838,Gorriti 301,Lomas de Zamora - Buenos Aires,,http://www.subwayargentina.com,,https://www.facebook.com/Subway.ar/,,Paginas Amarillas,60,B,phone
Fiat - Pirerayen SA,Compresores,recepcion1@pirerayen.com.ar,+542994420999,,+542994420999,E E Perticone 905,Neuquén - Neuquen,,http://www.pirerayen.com.ar,,https://www.facebook.com/pirerayenoficial,,Paginas Amarillas,60,B,phone
La Casa de las Cosechadoras,Compresores,marketing@lccjunin.com.ar,+542364440456,,+542364440456,Ruta 7 S/N,Junín - Buenos Aires,,http://www.lccjunin.com.ar,,https://www.facebook.com/LaCasadelasCosechadoras/,,Paginas Amarillas,60,B,phone
Cartuchos e Insumos,Computacion,cartuchoseinsumos@gmail.com,+541142824590,,+541142824590,Cnel Timote 4027,Remedios de Escalada - Buenos Aires,,www.cartuchoseinsumos.com.ar,,https://www.facebook.com/cartuchoseinsumosweb/,,Paginas Amarillas,60,B,phone
Casa Barreiro,Computacion,casa.barreiro.prieto@gmail.com,+541149516092,,+541149516092,Pichincha 90,Once (Balvanera) - Ciudad de Buenos Aires,,http://www.casabarreiro.com,,https://www.facebook.com/casa.barreiro.prieto/,,Paginas Amarillas,60,B,phone
Centro Educativo Siglo 21,Computacion,info@siglo21.edu.ar,+541146210616,,+541146210616,General J M Paz 2667,Ituzaingo - Buenos Aires,,http://www.escuelaparques21.edu.ar,,https://www.facebook.com/pages/centro%20educativo%20siglo%2021/742038259513191,,Paginas Amarillas,60,B,phone
Compu Express,Computacion,gonzalo@compu-express.com.ar,+542214514736,,+542214514736,51 1107,La Plata - Buenos Aires,,http://www.celaplata.com.ar,,https://www.facebook.com/compuexpresslp,,Paginas Amarillas,60,B,phone
Compucenter,Computacion,compucentersf@compucentersf.arnetbiz.com.ar,+543564425798,,+543564425798,Bv Buenos Aires 52,San Francisco - Cordoba,,www.compucentersf.com,,https://www.facebook.com/computadoras.compucenter,,Paginas Amarillas,60,B,phone
Compulider,Computacion,ventas@compulider.com.ar,+542994487991,,+542994487991,F San Martín 1266,Neuquén - Neuquen,,http://www.compulider.com.ar,,https://www.facebook.com/Compulider/,,Paginas Amarillas,60,B,phone
Electrocentro,Computacion,analiastevens@hotmail.com,+5493755301333,,+5493755301333,Alte Brown 320,Oberá - Misiones,,http://www.electrocentroweb.com.ar/,,https://www.facebook.com/ventaselectrocentro,,Paginas Amarillas,60,B,phone
Genial Tarjeta de Credito,Computacion,info@gruposicom.com.ar,+548107771346,,+548107771346,Necochea 474,San Salvador de Jujuy - Jujuy,,http://www.sicomtecnologia.com.ar,,https://www.facebook.com/tgenial,,Paginas Amarillas,60,B,phone
Hause Mobel SA,Computacion,ventas@hause-mobel.com.ar,+543514820077,,+543514820077,Sagrada Familia 1210,Córdoba - Cordoba,,http://www.hause-mobel.com.ar,,https://www.facebook.com/hausemobeloficial,,Paginas Amarillas,60,B,phone
Informática Tandil,Computacion,info@informaticatandil.com.ar,+542494440068,,+542494440068,14 De Julio 1562,Tandil - Buenos Aires,,http://www.informaticatandil.com.ar,,https://www.facebook.com/itandil,,Paginas Amarillas,60,B,phone
Luro Authogar,Computacion,atencion@authogar.com,+542234702321,,+542234702321,Av P Luro 7479,Mar del Plata - Buenos Aires,,http://www.luroauthogar.com.ar,,https://www.facebook.com/Authogar,,Paginas Amarillas,60,B,phone
Pixel Hogar & Computacion,Computacion,ventas@pixelvt.com.ar,+543462433039,,+543462433039,Marconi 403,Venado Tuerto - Santa Fe,,http://www.pixelvt.com.ar,,https://www.facebook.com/pixelhogar/,,Paginas Amarillas,60,B,phone
S o S Computacion,Computacion,soscomputacion@speedy.com.ar,+542234949666,,+542234949666,Av Colón 3102,Mar del Plata - Buenos Aires,,http://www.soscomputacion.com.ar,,https://www.facebook.com/soscompuoficial,,Paginas Amarillas,60,B,phone
Sistesa SA,Computacion,libreriasitesa@gmail.com,+541143742903,,+541143742903,Paraná 543,Centro (San Nicolás) - Ciudad de Buenos Aires,,http://www.libreriasistesa.com.ar,,https://www.facebook.com/libreriasistesa,,Paginas Amarillas,60,B,phone
Sitec Informática - Reparaciones Agente Oficial Epson - Brother,Computacion,consulta@sitecinformatica.com,+543884256489,,+543884256489,Av J D Iglesia 2014,San Salvador de Jujuy - Jujuy,,http://www.sitecinformatica.com.ar,,https://www.facebook.com/sitec-informática-100278738607656,,Paginas Amarillas,60,B,phone
Software de Gestion - Sistema de Facturacion,Computacion,info@limaku.com.ar,+541149784537,,+541149784537,25 De Mayo 260,Temperley - Buenos Aires,,http://www.sistemafacturacion.com/,,https://www.facebook.com/limakuarg/,,Paginas Amarillas,60,B,phone
Swipe Creative,Computacion,swipecreative@gmail.com,+5492235750210,,+5492235750210,M Lebensohn 6845,Mar del Plata - Buenos Aires,,www.swipe-creative.com,,www.facebook.com/pages/swipe-creative/1523115374644699,,Paginas Amarillas,60,B,phone
Tecmad,Computacion,info@tecmad.com.ar,+541144831821,,+541144831821,Av Pte Perón 3626 Piso PB,Haedo - Buenos Aires,,http://www.tecmad.com.ar,,https://www.facebook.com/ivast.ups,,Paginas Amarillas,60,B,phone
Unclick Informatica Servicio Tecnico,Computacion,ventas@unclickinformatica.com.ar,+5493404491867,,+5493404491867,J J Castelli 1599,Santo Tomé - Santa Fe,,www.unclickinformatica.com.ar,,www.facebook.com/ventasunclick,,Paginas Amarillas,60,B,phone
Automotores Denegri,Concesionarias,denegriautomotores@gesell.com.ar,+542255458279,,+542255458279,Av Buenos Aires y Av 11,Villa Gesell - Buenos Aires,,http://www.denegriautomotores.com,,https://www.facebook.com/denegri-automotores-1479014782345532,,Paginas Amarillas,60,B,phone
Bari SA - Concesionario Mercedes Benz,Concesionarias,barisa@bari-mercedesbenz.com.ar,+542494447955,,+542494447955,Ruta 226 S/N,Tandil - Buenos Aires,,http://www.bari-mercedesbenz.com.ar,,https://www.facebook.com/bari.mercedesbenz,,Paginas Amarillas,60,B,phone
Cortona SA,Concesionarias,cortonasa@linkar.com.ar,+543534920210,,+543534920210,Quaranta 182,Etruria - Cordoba,,http://www.cortonaautomotores.com.ar,,https://www.facebook.com/cortona.multiautos/,,Paginas Amarillas,60,B,phone
Haimovich,Concesionarias,info@haimovich.com.ar,+543454903164,,+543454903164,Ruta 14,Yuquerí - Entre Rios,,http://www.grupohaimovich.com.ar,,https://www.facebook.com/haimovichautos/timeline,,Paginas Amarillas,60,B,phone
Reutemann Automotores,Concesionarias,atencionalcliente@reutemann.com.ar,+543414496900,,+543414496900,Paraguay 1134,Rosario - Santa Fe,,http://www.reutemann.com.ar,,https://www.facebook.com/reutemannautomotores,,Paginas Amarillas,60,B,phone
Tm SA,Concesionarias,info@tmsa.com.ar,+543764458000,,+543764458000,Av Uruguay 5550,Posadas - Misiones,,http://www.tmsa.com.ar,,https://www.facebook.com/TMs.a.Concesionario/,,Paginas Amarillas,60,B,phone
Toyota Panamericana,Concesionarias,info@toyotapanamericana.com,+541147264200,,+541147264200,PANAMERICANA KM 29.4,El Talar - Buenos Aires,,http://www.toyotapanamericana.com,,https://www.facebook.com/toyotapanamericana,,Paginas Amarillas,60,B,phone
Transporte Martich Hnos,Concesionarias,contactos@tmhtransporte.com,+541147169544,,+541147169544,P Del Piero 6371,Loma Hermosa - Buenos Aires,,http://www.expressgasgnc.com,,https://www.facebook.com/transportemartich,,Paginas Amarillas,60,B,phone
Confiteria Glace,Confiterias,sanfrancisco-online@live.com,+542214845579,,+542214845579,501 1886,Manuel B Gonnet - Buenos Aires,,http://www.sf-online.com.ar,,https://www.facebook.com/pg/San-Francisco-Panaderia-y-Pasteleria-113325915495223/posts/?ref=page_interna,,Paginas Amarillas,60,B,phone
Elite Chocolates,Confiterias,saninsidro@elitechocolate.com.ar,+541147080215,,+541147080215,Av Fernández 44,San Isidro - Buenos Aires,,http://www.elitechocolates.com.ar,,https://www.facebook.com/EliteChocolates/,,Paginas Amarillas,60,B,phone
Ida Tea Wine,Confiterias,idateawine@gmail.com,+542214825875,,+542214825875,54 684,La Plata - Buenos Aires,,www.guiadelaplata.com/comercios_restaurantes/ida-tea-wine,,www.facebook.com/ida.teawine,,Paginas Amarillas,60,B,phone
Panadería y Confitería la Aldea,Confiterias,info@laaldeaconfiteria-riocuarto.com,+543584620076,,+543584620076,Gral Paz 917,Río Cuarto - Cordoba,,http://www.laaldeaconfiteria-riocuarto.com,,https://www.facebook.com/336842786862305,,Paginas Amarillas,60,B,phone
Panadería y Confitería Viva la Miga - Sándwiches de Miga - Tortas - Confitería,Confiterias,liliana.martinez12@hotmail.com,+542204857988,,+542204857988,Av Calle Real 588,Merlo - Buenos Aires,,https://www.facebook.com/vivalamiga/,,https://www.facebook.com/vivalamiga,,Paginas Amarillas,60,B,phone
Reposteria y Confiteria Susana Elaboracion Artesanal,Confiterias,info@reposteria-susana.com.ar,+541147567852,,+541147567852,C Villate 3819,Munro - Buenos Aires,,www.reposteria-susana.com.ar,,www.facebook.com/ReposteriaSusanaMunro,,Paginas Amarillas,60,B,phone
Teniludius,Confiterias,info@teniludius.com.ar,+5491133090219,,+5491133090219,Juan Bautista Alberdi 351,Merlo - Buenos Aires,,http://www.teniludius.com.ar,,https://www.facebook.com/teniludius-tenis-197773950760234,,Paginas Amarillas,60,B,phone
Autoelevadores Calle 36 - Alquiler y Venta,Construccion,autoelevadorescalle36@hotmail.com,+5491152489435,,+5491152489435,Av Iturraspe 1531,San Martín - Buenos Aires,,http://www.autoelevadorescalle36.com,,https://www.facebook.com/autoelevadores-calle-36-1241713175841972,,Paginas Amarillas,60,B,phone
Los Paisa Perforaciones,Construccion,info-lospaisa@gmail.com,+5491165681387,,+5491165681387,F Lauria 984,Pilar - Buenos Aires,,http://www.lospaisaperforaciones.com,,https://www.facebook.com/los-paisa-perforaciones-1018321325016014,,Paginas Amarillas,60,B,phone
Prensadora Quilmes SRL,Construccion,info@prensadoraquilmes.com.ar,+541142503836,,+541142503836,9 De Julio 124,Bernal Oeste - Buenos Aires,,https://www.prensadoraquilmes.com,,https://www.facebook.com/pages/prensadora-quilmes/442756399249962,,Paginas Amarillas,60,B,phone
Sar SRL - Materiales para Construir,Construccion,sar@sarmateriales.com.ar,+542214215270,,+542214215270,11 187,La Plata - Buenos Aires,,http://www.sarmateriales.com,,https://www.facebook.com/sarmaterialesdeconstruccion,,Paginas Amarillas,60,B,phone
Herlea Construcciones SRL,Constructoras,herlea@fibertel.com.ar,+541143832750,,+541143832750,Av Entre Ríos 166 Piso 10,Monserrat - Ciudad de Buenos Aires,,http://www.herleacsrl.com,,https://www.facebook.com/Herlea-Construcciones-107991431397576/,,Paginas Amarillas,60,B,phone
Paoltroni Vial de Minaber SRL,Constructoras,minabersrl@gmail.com,+5492345687887,,+5492345687887,ANTONIO AITA 1728,9 de Julio - Buenos Aires,,http://www.minabersrl.com,,https://www.facebook.com/minaber-srl-100133168006854,,Paginas Amarillas,60,B,phone
Almafuerte Consultorio Medico,Consultoras,ale.insigne18@gmail.com,+542224432311,,+542224432311,Av Almafuerte 135,Glew - Buenos Aires,,http://www.consultorioalmafuerte.com.ar,,https://www.facebook.com/pg/consultoriosalmafuerteglew,,Paginas Amarillas,60,B,phone
Buenos Aires Protección SRL,Consultoras,seguridad@bsasprotection.com.ar,+541143142293,,+541143142293,Maipú 812 Piso 3,Centro (San Nicolás) - Ciudad de Buenos Aires,,http://www.bsasprotection.com,,https://www.facebook.com/buenos-aires-protection-srl-114814853220912,,Paginas Amarillas,60,B,phone
Consultora Dl,Consultoras,definicionlaboral@gmail.com,+543756423047,,+543756423047,Av San Martín 770,Santo Tomé - Corrientes,,https://www.consultoradl.com/,,https://www.facebook.com/dlconsultoractes,,Paginas Amarillas,60,B,phone
Csp - Consultora Servicios Profesionales,Consultoras,sebastiangomez@cpeccsp.com.ar,+542994425182,,+542994425182,Pte Sarmiento 715,Neuquén - Neuquen,,http://www.cpeccsp.com.ar,,https://www.facebook.com/cpec.neuquen,,Paginas Amarillas,60,B,phone
Eficacia Rh,Consultoras,eficaciarh@eficaciarh.com,+5491151146350,,+5491151146350,Santo Tomé 5300,Monte Castro - Ciudad de Buenos Aires,,http://www.eficacia-rh.com,,https://www.facebook.com/consultoraeficaciarh,,Paginas Amarillas,60,B,phone
Etica Gestion SRL,Consultoras,eticalidad@gmail.com,+542994489563,,+542994489563,Las Bardas 1165,Neuquén - Neuquen,,http://www.eticagestion.com.ar/,,https://www.facebook.com/eticagestion/,,Paginas Amarillas,60,B,phone
Garrido y Asociados,Consultoras,info@garridoyasociados.com.ar,+542494421455,,+542494421455,Las Heras 979,Tandil - Buenos Aires,,www.garridoyasociados.com.ar,,https://www.facebook.com/garridoyasociados/,,Paginas Amarillas,60,B,phone
Geotek SRL,Consultoras,informes@geoteksrl.com,+542994782851,,+542994782851,General Paz 1145,Cipolletti - Rio Negro,,http://www.geoteksrl.com,,https://www.facebook.com/geotek-srl-102464377894137,,Paginas Amarillas,60,B,phone
I-T Sur (Jesus a Almada),Consultoras,jalmada@itsur.com.ar,+542994488433,,+542994488433,Bahía Blanca 535,Neuquén - Neuquen,,http://www.itsur.com.ar,,https://www.facebook.com/ITSur-489114411107234/,,Paginas Amarillas,60,B,phone
Oficina de Turismo,Consultoras,turismo@lacosta.tur.ar,+542252423249,,+542252423249,AV COSTANERA S/N,San Clemente del Tuyú - Buenos Aires,,www.lacosta.tur.ar,,www.facebook.com/turismolacostaoficial,,Paginas Amarillas,60,B,phone
Rent Car Fast,Consultoras,info@rentcarfast.com.ar,+5491134099804,,+5491134099804,Moreno 782,Pilar - Buenos Aires,,www.rentcarfast.com.ar,,www.facebook.com/rentcarfast,,Paginas Amarillas,60,B,phone
Sierra Consultores Asesores de Seguros,Consultoras,seguros@sierraconsultores.com.ar,+542374623050,,+542374623050,C M Joly 2879,Moreno - Buenos Aires,,www.sierraconsultores.com.ar,,www.facebook.com/sierraconsultores,,Paginas Amarillas,60,B,phone
Silvana Baron Mentora,Consultoras,silvanabaron79@gmail.com,+5493472435225,,+5493472435225,Pueyrredón 1099,Marcos Juárez - Cordoba,,http://www.carrizorocioabogadaenbuenosaires.com,,https://www.facebook.com/silvana.baron.mentora,,Paginas Amarillas,60,B,phone
Adicciones y Salud Mental Proyecto Be,Consultorios Medicos,planbmardelplata@hotmail.com,+542234925352,,+542234925352,San Luis 4580 Piso 2,Mar del Plata - Buenos Aires,,http://www.proyectobemdp.com.ar,,https://www.facebook.com/Proyectobesaludmental/,,Paginas Amarillas,60,B,phone
Asociacion Mutual Cultural y Deportiva Trab del Estado,Consultorios Medicos,amtejujuy@hotmail.com,+543884234815,,+543884234815,Salta 1016,San Salvador de Jujuy - Jujuy,,http://www.amtejujuy.com.ar,,https://www.facebook.com/Mutual-Amte-Jujuy-412541418843658/,,Paginas Amarillas,60,B,phone
Consultorio Odontologico Dra Vanina Fernandez,Consultorios Medicos,vfclinicaodontologica@hotmail.com,+542246435071,,+542246435071,Calle 79 222,Mar del Tuyú - Buenos Aires,,https://www.vaninafernandez.com.ar/,,https://www.facebook.com/vaninafernandezodontologa,,Paginas Amarillas,60,B,phone
Dr. Marcos Marcelino Obesidad,Consultorios Medicos,marcosm4057@hotmail.com,+541146412424,,+541146412424,L De La Torre 1160 Piso 2,Liniers - Ciudad de Buenos Aires,,http://www.drmarcos-obesidad.com,,https://www.facebook.com/m%c3%a9dico-nutrici%c3%b3n-dr-marcos-marcelino-108496654914807,,Paginas Amarillas,60,B,phone
Dra. Natalia Muller-Otorrinolaringologa Especialista en Otorrino Infantil - Pediátrico - Zona Norte,Consultorios Medicos,consultas@nataliamuller.com,+541147448707,,+541147448707,Sarmiento 1152,San Fernando - Buenos Aires,,http://www.nataliamuller.com,,https://www.facebook.com/dranataliamuller,,Paginas Amarillas,60,B,phone
Eme Salud - Centro Médico,Consultorios Medicos,administracion@emesalud.com.ar,+5491135406538,,+5491135406538,Av San Martín 3,Escobar - Buenos Aires,,http://www.emesaludsa.com,,https://www.facebook.com/emesalud,,Paginas Amarillas,60,B,phone
